dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,1.0,capital-gain,9,2,10,0.0798251820135463,40084
Adult Income,1.0,capital-gain,9,2,20,0.13365308187971858,78709
Adult Income,1.0,capital-gain,9,2,50,0.3646702774743231,31646
Adult Income,1.0,capital-gain,9,2,100,1.8032286668614443,23936
Adult Income,1.0,age,0,3,10,0.02659623601610953,79168
Adult Income,1.0,age,0,3,20,0.054238486647284694,87648
Adult Income,1.0,age,0,3,50,0.4119453207115512,7929
Adult Income,1.0,age,0,3,100,1.7175131750824968,5856
Adult Income,1.0,capital-gain,9,3,10,0.10369775461890494,67126
Adult Income,1.0,capital-gain,9,3,20,0.10827016138746777,33611
Adult Income,1.0,capital-gain,9,3,50,0.4794022523078045,57364
Adult Income,1.0,capital-gain,9,3,100,1.6971904254128753,15027
Adult Income,1.0,age,0,4,10,0.00925583602876614,86004
Adult Income,1.0,age,0,4,20,0.05777376791198539,45033
Adult Income,1.0,age,0,4,50,0.568314197637377,89499
Adult Income,1.0,age,0,4,100,1.246670902018685,79632
Adult Income,1.0,capital-gain,9,4,10,0.06835532412194303,70534
Adult Income,1.0,capital-gain,9,4,20,0.18285263330579682,23064
Adult Income,1.0,capital-gain,9,4,50,0.3274238119703383,76700
Adult Income,1.0,capital-gain,9,4,100,1.5469180111254293,5202
Adult Income,1.0,age,0,5,10,0.02478436237199781,57009
Adult Income,1.0,age,0,5,20,0.02753190759652913,40455
Adult Income,1.0,age,0,5,50,0.34546816418569865,99664
Adult Income,1.0,age,0,5,100,1.747241500239156,19851
Adult Income,1.0,capital-gain,9,5,10,0.09115032886964297,94652
Adult Income,1.0,capital-gain,9,5,20,0.07748644517928652,9075
Adult Income,1.0,capital-gain,9,5,50,0.384814499852605,62317
Adult Income,1.0,capital-gain,9,5,100,2.1145956403715025,58033
Adult Income,1.0,age,0,6,10,0.005441048425272718,89894
Adult Income,1.0,age,0,6,20,0.06267310308072589,29869
Adult Income,1.0,age,0,6,50,0.32682886048179616,90207
Adult Income,1.0,age,0,6,100,1.681799985237403,67199
Adult Income,1.0,capital-gain,9,6,10,0.10404031086354931,89039
Adult Income,1.0,capital-gain,9,6,20,0.0999695732027692,19951
Adult Income,1.0,capital-gain,9,6,50,0.26669256385938395,75824
Adult Income,1.0,capital-gain,9,6,100,1.874004690053483,94211
Adult Income,1.0,age,0,7,10,0.009262625605776417,4859
Adult Income,1.0,age,0,7,20,0.025810953377375503,36511
Adult Income,1.0,age,0,7,50,0.5951533744390828,63651
Adult Income,1.0,age,0,7,100,1.4097491703071443,10549
Adult Income,1.0,capital-gain,9,7,10,0.07554009520483221,51006
Adult Income,1.0,capital-gain,9,7,20,0.03536906323821381,62910
Adult Income,1.0,capital-gain,9,7,50,0.666100534654014,76398
Adult Income,1.0,capital-gain,9,7,100,1.1266990105878008,92715
Adult Income,1.0,age,0,8,10,0.02416150208005981,40982
Adult Income,1.0,age,0,8,20,0.14739036206146153,44037
Adult Income,1.0,age,0,8,50,0.44526646193547265,47421
Adult Income,1.0,age,0,8,100,1.4838173419801532,95459
Adult Income,1.0,capital-gain,9,8,10,0.15321660151885702,19575
Adult Income,1.0,capital-gain,9,8,20,0.13601349931316298,49989
Adult Income,1.0,capital-gain,9,8,50,0.36469267860642174,4983
Adult Income,1.0,capital-gain,9,8,100,1.4798696695978455,42522
Adult Income,1.0,age,0,9,10,0.006294714292024798,94531
