dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,1.0,age,0,7,20,0.00011844099853346587,36511
Adult Income,1.0,age,0,7,50,0.0035611827599543915,63651
Adult Income,1.0,age,0,7,100,0.00892132100708875,10549
Adult Income,1.0,capital-gain,9,7,10,0.07794504760491601,51006
Adult Income,1.0,capital-gain,9,7,20,0.10115215558340418,62910
Adult Income,1.0,capital-gain,9,7,50,0.022104393225655463,76398
Adult Income,1.0,capital-gain,9,7,100,0.12122151191271387,92715
Adult Income,1.0,age,0,8,10,0.00025767071649044043,40982
Adult Income,1.0,age,0,8,20,0.00016130674381387093,44037
Adult Income,1.0,age,0,8,50,0.002434710469177969,47421
Adult Income,1.0,age,0,8,100,0.004815039849326454,95459
Adult Income,1.0,capital-gain,9,8,10,0.07015781893367933,19575
Adult Income,1.0,capital-gain,9,8,20,0.07061461808254531,49989
Adult Income,1.0,capital-gain,9,8,50,0.010316710661106569,4983
Adult Income,1.0,capital-gain,9,8,100,0.04671411496398219,42522
Adult Income,1.0,age,0,9,10,0.00017997979755089426,94531
Adult Income,1.0,age,0,9,20,8.178255378403959e-05,62021
Adult Income,1.0,age,0,9,50,0.0007870364030012968,34961
Adult Income,1.0,age,0,9,100,0.0011162428606483385,99509
Adult Income,1.0,capital-gain,9,9,10,0.08390486689450927,60375
Adult Income,1.0,capital-gain,9,9,20,0.07751472653355294,94894
Adult Income,1.0,capital-gain,9,9,50,0.020735103705649557,1633
Adult Income,1.0,capital-gain,9,9,100,0.010735714205387511,46004
Adult Income,2.0,age,0,0,10,0.00015813006175210872,83495
Adult Income,2.0,age,0,0,20,0.00023187910262028786,75772
Adult Income,2.0,age,0,0,50,0.0007729339876777961,40749
Adult Income,2.0,age,0,0,100,0.00037112095150855935,49742
Adult Income,2.0,capital-gain,9,0,10,0.11766827050734238,42024
Adult Income,2.0,capital-gain,9,0,20,0.049219127592823306,52931
Adult Income,2.0,capital-gain,9,0,50,0.03610371258003174,23024
Adult Income,2.0,capital-gain,9,0,100,0.08200210556106655,78578
Adult Income,2.0,age,0,1,10,0.00019427772708640914,7770
Adult Income,2.0,age,0,1,20,0.00011046747770397978,41465
Adult Income,2.0,age,0,1,50,0.00018674402552206214,28186
Adult Income,2.0,age,0,1,100,0.0016717695651668153,73448
Adult Income,2.0,capital-gain,9,1,10,0.07055554788331288,74929
Adult Income,2.0,capital-gain,9,1,20,0.0833973465214664,71114
Adult Income,2.0,capital-gain,9,1,50,0.02308091601549245,92446
Adult Income,2.0,capital-gain,9,1,100,0.06384178964923001,93205
Adult Income,2.0,age,0,2,10,0.00022198645091400397,18464
Adult Income,2.0,age,0,2,20,0.0001657441012180124,11493
Adult Income,2.0,age,0,2,50,0.0010149494399148975,13236
Adult Income,2.0,age,0,2,100,0.0017415226472837393,72901
Adult Income,2.0,capital-gain,9,2,10,0.12388413054505133,97032
Adult Income,2.0,capital-gain,9,2,20,0.11865426751805236,92742
Adult Income,2.0,capital-gain,9,2,50,0.004425346625714516,66824
Adult Income,2.0,capital-gain,9,2,100,0.016604747612625873,96792
Adult Income,2.0,age,0,3,10,0.00022848845065979456,87126
Adult Income,2.0,age,0,3,20,8.964931884621807e-05,1470
Adult Income,2.0,age,0,3,50,0.0005712792626729394,11923
Adult Income,2.0,age,0,3,100,0.0017256458576919748,86364
Adult Income,2.0,capital-gain,9,3,10,0.16354426696353472,8235
Adult Income,2.0,capital-gain,9,3,20,0.10963498562191716,98119
Adult Income,2.0,capital-gain,9,3,50,0.015441181602004509,82737
Adult Income,2.0,capital-gain,9,3,100,0.06446002875219693,95721
Adult Income,2.0,age,0,4,10,0.00023819171360421346,36032
Adult Income,2.0,age,0,4,20,0.00022967302379486138,14876
Adult Income,2.0,age,0,4,50,0.005490674592985803,51686
Adult Income,2.0,age,0,4,100,0.0010278902977439884,97262
Adult Income,2.0,capital-gain,9,4,10,0.051318610350898325,36722
Adult Income,2.0,capital-gain,9,4,20,0.11164713999191174,88993
Adult Income,2.0,capital-gain,9,4,50,0.003992208871503568,38383
Adult Income,2.0,capital-gain,9,4,100,0.0007335818840213517,82237
Adult Income,2.0,age,0,5,10,0.00020712559959176521,22957
Adult Income,2.0,age,0,5,20,9.716588818568976e-05,47998
Adult Income,2.0,age,0,5,50,0.0009395970638972016,32684
Adult Income,2.0,age,0,5,100,0.0018812212802400215,23237
Adult Income,2.0,capital-gain,9,5,10,0.06199060341669381,89268
Adult Income,2.0,capital-gain,9,5,20,0.0588963573058602,80188
Adult Income,2.0,capital-gain,9,5,50,0.011198085869403943,13965
Adult Income,2.0,capital-gain,9,5,100,0.02199342607509981,92353
Adult Income,2.0,age,0,6,10,0.0002003004984793513,97097
Adult Income,2.0,age,0,6,20,7.844888238437689e-05,26613
Adult Income,2.0,age,0,6,50,0.0009091607528384605,42642
Adult Income,2.0,age,0,6,100,0.0024579105309842156,53893
Adult Income,2.0,capital-gain,9,6,10,0.08253207478830017,65709
Adult Income,2.0,capital-gain,9,6,20,0.11505484708805039,44275
Adult Income,2.0,capital-gain,9,6,50,0.019782988190946704,14875
Adult Income,2.0,capital-gain,9,6,100,0.054798547742273884,93101
Adult Income,2.0,age,0,7,10,0.0001993658433642427,69202
Adult Income,2.0,age,0,7,20,9.990726901028695e-05,4051
Adult Income,2.0,age,0,7,50,0.00035025936670111994,81430
Adult Income,2.0,age,0,7,100,0.00204223367119358,73200
Adult Income,2.0,capital-gain,9,7,10,0.06591347756203428,18327
Adult Income,2.0,capital-gain,9,7,20,0.11381898398715207,61437
Adult Income,2.0,capital-gain,9,7,50,0.018644969235274984,50167
Adult Income,2.0,capital-gain,9,7,100,0.01848670622168087,2836
Adult Income,2.0,age,0,8,10,0.00021311633669750214,92739
Adult Income,2.0,age,0,8,20,0.00011367772329364823,71921
Adult Income,2.0,age,0,8,50,0.0004941260049009898,31021
Adult Income,2.0,age,0,8,100,0.0010242333673114276,1599
Adult Income,2.0,capital-gain,9,8,10,0.10598085567909891,9127
Adult Income,2.0,capital-gain,9,8,20,0.07594615906354828,75795
Adult Income,2.0,capital-gain,9,8,50,0.02912732798251317,14933
Adult Income,2.0,capital-gain,9,8,100,0.027448945309969715,51275
Adult Income,2.0,age,0,9,10,0.00021750047696062985,89870
Adult Income,2.0,age,0,9,20,0.00014599717147420105,92910
Adult Income,2.0,age,0,9,50,0.0001367089978185818,26792
Adult Income,2.0,age,0,9,100,0.0030058811358799034,6608
Adult Income,2.0,capital-gain,9,9,10,0.10706751973347751,49487
Adult Income,2.0,capital-gain,9,9,20,0.08733221764360856,84131
Adult Income,2.0,capital-gain,9,9,50,0.038584379249702844,62465
Adult Income,2.0,capital-gain,9,9,100,0.014495181647840269,6669
Adult Income,5.0,age,0,0,10,0.00020027087316437138,65017
Adult Income,5.0,age,0,0,20,0.00010637937743337563,34430
Adult Income,5.0,age,0,0,50,0.0005988985272493946,22621
Adult Income,5.0,age,0,0,100,0.00020375211405177814,43029
Adult Income,5.0,capital-gain,9,0,10,0.06797392594627671,87329
Adult Income,5.0,capital-gain,9,0,20,0.09203657249004993,96606
Adult Income,5.0,capital-gain,9,0,50,0.007601148063843937,14105
Adult Income,5.0,capital-gain,9,0,100,0.002854764640126521,56223
Adult Income,5.0,age,0,1,10,0.00019691954810642848,76149
Adult Income,5.0,age,0,1,20,8.868107460616384e-05,25886
Adult Income,5.0,age,0,1,50,0.0006469840545083812,27265
Adult Income,5.0,age,0,1,100,0.001080534423195492,24167
Adult Income,5.0,capital-gain,9,1,10,0.0342330688751357,20961
Adult Income,5.0,capital-gain,9,1,20,0.07823105063888174,88811
Adult Income,5.0,capital-gain,9,1,50,0.0031304530099194416,21862
Adult Income,5.0,capital-gain,9,1,100,0.020181688860993502,22586
Adult Income,5.0,age,0,2,10,0.00019834644533116597,12544
Adult Income,5.0,age,0,2,20,0.00010531454655240993,12455
Adult Income,5.0,age,0,2,50,0.0010951582825050256,77846
Adult Income,5.0,age,0,2,100,0.0006885038147645042,28833
Adult Income,5.0,capital-gain,9,2,10,0.08976875058953193,80197
Adult Income,5.0,capital-gain,9,2,20,0.029691997255653125,58612
Adult Income,5.0,capital-gain,9,2,50,0.002595243077728828,85840
Adult Income,5.0,capital-gain,9,2,100,0.00027682737684893704,55409
Adult Income,5.0,age,0,3,10,0.00019279854692355377,76416
Adult Income,5.0,age,0,3,20,9.546519282158888e-05,80971
Adult Income,5.0,age,0,3,50,0.001555354491477391,6103
Adult Income,5.0,age,0,3,100,0.0010565651170943134,56047
Adult Income,5.0,capital-gain,9,3,10,0.1117637080346678,45465
Adult Income,5.0,capital-gain,9,3,20,0.06619480201831467,28842
Adult Income,5.0,capital-gain,9,3,50,0.0026417024676529577,45244
Adult Income,5.0,capital-gain,9,3,100,0.009771028576729571,41289
Adult Income,5.0,age,0,4,10,0.00020567143653964681,49182
Adult Income,5.0,age,0,4,20,7.217875533677087e-05,81812
Adult Income,5.0,age,0,4,50,0.001417589896236695,82549
Adult Income,5.0,age,0,4,100,9.488340104352079e-05,62650
Adult Income,5.0,capital-gain,9,4,10,0.14925510273128742,71028
Adult Income,5.0,capital-gain,9,4,20,0.06603076159886583,95907
Adult Income,5.0,capital-gain,9,4,50,0.0032702846304653896,63690
Adult Income,5.0,capital-gain,9,4,100,0.023569339057003643,36940
Adult Income,5.0,age,0,5,10,0.0001970499926787185,8208
Adult Income,5.0,age,0,5,20,0.00013047729147808997,55261
Adult Income,5.0,age,0,5,50,0.00018442864764711879,23146
Adult Income,5.0,age,0,5,100,0.0014969632010461175,59392
Adult Income,5.0,capital-gain,9,5,10,0.11352865907544633,2570
