dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,2.0,capital-gain,9,3,50,0.02563916240270988,82737
Adult Income,2.0,capital-gain,9,3,100,0.14527488791450371,95721
Adult Income,2.0,age,0,4,10,0.001399559829153164,36032
Adult Income,2.0,age,0,4,20,0.004297032794799848,14876
Adult Income,2.0,age,0,4,50,0.031206154549852073,51686
Adult Income,2.0,age,0,4,100,0.12175457488579627,97262
Adult Income,2.0,capital-gain,9,4,10,0.008016294967837652,36722
Adult Income,2.0,capital-gain,9,4,20,0.0036782543932103147,88993
Adult Income,2.0,capital-gain,9,4,50,0.02418167316781974,38383
Adult Income,2.0,capital-gain,9,4,100,0.14232931466014997,82237
Adult Income,2.0,age,0,5,10,0.0031195856897337864,22957
Adult Income,2.0,age,0,5,20,0.004954542262768326,47998
Adult Income,2.0,age,0,5,50,0.031040710827648716,32684
Adult Income,2.0,age,0,5,100,0.08702222482547747,23237
Adult Income,2.0,capital-gain,9,5,10,0.0027736949118457367,89268
Adult Income,2.0,capital-gain,9,5,20,0.007599255241623031,80188
Adult Income,2.0,capital-gain,9,5,50,0.028177837917048535,13965
Adult Income,2.0,capital-gain,9,5,100,0.10499364206466569,92353
Adult Income,2.0,age,0,6,10,0.00067492720653524,97097
Adult Income,2.0,age,0,6,20,0.002400367510590962,26613
Adult Income,2.0,age,0,6,50,0.023487935815077604,42642
Adult Income,2.0,age,0,6,100,0.08796146101966991,53893
Adult Income,2.0,capital-gain,9,6,10,0.0027747307608431892,65709
Adult Income,2.0,capital-gain,9,6,20,0.006499735069267977,44275
Adult Income,2.0,capital-gain,9,6,50,0.03239217110496171,14875
Adult Income,2.0,capital-gain,9,6,100,0.08482162872120572,93101
Adult Income,2.0,age,0,7,10,0.0009118914877198619,69202
Adult Income,2.0,age,0,7,20,0.003685071401333311,4051
Adult Income,2.0,age,0,7,50,0.017503521909278022,81430
Adult Income,2.0,age,0,7,100,0.08800856398883483,73200
Adult Income,2.0,capital-gain,9,7,10,0.0036025858890842994,18327
Adult Income,2.0,capital-gain,9,7,20,0.0037135144673593507,61437
Adult Income,2.0,capital-gain,9,7,50,0.026244517074749212,50167
Adult Income,2.0,capital-gain,9,7,100,0.11873001462783138,2836
Adult Income,2.0,age,0,8,10,0.0012198726258865835,92739
Adult Income,2.0,age,0,8,20,0.0027833428266748495,71921
Adult Income,2.0,age,0,8,50,0.03848791629767855,31021
Adult Income,2.0,age,0,8,100,0.11444575826121225,1599
Adult Income,2.0,capital-gain,9,8,10,0.003168502292031909,9127
Adult Income,2.0,capital-gain,9,8,20,0.010138703881063114,75795
Adult Income,2.0,capital-gain,9,8,50,0.02900528279644662,14933
Adult Income,2.0,capital-gain,9,8,100,0.12300354342808142,51275
Adult Income,2.0,age,0,9,10,0.0005506701263281614,89870
Adult Income,2.0,age,0,9,20,0.005170933796920907,92910
Adult Income,2.0,age,0,9,50,0.027999411790174206,26792
Adult Income,2.0,age,0,9,100,0.09332319729265501,6608
Adult Income,2.0,capital-gain,9,9,10,0.0030964984997341894,49487
Adult Income,2.0,capital-gain,9,9,20,0.007695993243196014,84131
Adult Income,2.0,capital-gain,9,9,50,0.01680645620457135,62465
Adult Income,2.0,capital-gain,9,9,100,0.14516050274058728,6669
Adult Income,5.0,age,0,0,10,9.95615402152332e-05,65017
Adult Income,5.0,age,0,0,20,0.001069475045453552,34430
Adult Income,5.0,age,0,0,50,0.0035561290056418454,22621
Adult Income,5.0,age,0,0,100,0.028132775478512523,43029
Adult Income,5.0,capital-gain,9,0,10,0.002975275669605501,87329
Adult Income,5.0,capital-gain,9,0,20,0.0016989186200174603,96606
Adult Income,5.0,capital-gain,9,0,50,0.004789006668762744,14105
Adult Income,5.0,capital-gain,9,0,100,0.02616128775004217,56223
Adult Income,5.0,age,0,1,10,0.00016454146923678336,76149
Adult Income,5.0,age,0,1,20,0.0005847366012186313,25886
Adult Income,5.0,age,0,1,50,0.0038217567706796914,27265
Adult Income,5.0,age,0,1,100,0.019141786713280897,24167
Adult Income,5.0,capital-gain,9,1,10,0.0026036776183368847,20961
Adult Income,5.0,capital-gain,9,1,20,0.003186268379330972,88811
Adult Income,5.0,capital-gain,9,1,50,0.0037321386877400887,21862
Adult Income,5.0,capital-gain,9,1,100,0.014432599062829886,22586
Adult Income,5.0,age,0,2,10,0.00019246049910153157,12544
Adult Income,5.0,age,0,2,20,0.000856511801048678,12455
Adult Income,5.0,age,0,2,50,0.002575798968685232,77846
Adult Income,5.0,age,0,2,100,0.01760611082989134,28833
Adult Income,5.0,capital-gain,9,2,10,0.0032964331284867534,80197
Adult Income,5.0,capital-gain,9,2,20,0.0021431805225353225,58612
Adult Income,5.0,capital-gain,9,2,50,0.007386285298148265,85840
Adult Income,5.0,capital-gain,9,2,100,0.02074152922542755,55409
Adult Income,5.0,age,0,3,10,0.0003075973060432017,76416
Adult Income,5.0,age,0,3,20,0.0005953586393122846,80971
Adult Income,5.0,age,0,3,50,0.007553000440641269,6103
Adult Income,5.0,age,0,3,100,0.019030105778476632,56047
Adult Income,5.0,capital-gain,9,3,10,0.002577669581107959,45465
Adult Income,5.0,capital-gain,9,3,20,0.002685214766152407,28842
Adult Income,5.0,capital-gain,9,3,50,0.003673848091871155,45244
Adult Income,5.0,capital-gain,9,3,100,0.017828546724145033,41289
Adult Income,5.0,age,0,4,10,0.0014416452741947497,49182
Adult Income,5.0,age,0,4,20,0.0004917433679208617,81812
Adult Income,5.0,age,0,4,50,0.003479109905788909,82549
Adult Income,5.0,age,0,4,100,0.013897465770547955,62650
Adult Income,5.0,capital-gain,9,4,10,0.0024547122988756273,71028
Adult Income,5.0,capital-gain,9,4,20,0.0025238231696553984,95907
Adult Income,5.0,capital-gain,9,4,50,0.0027178406865750776,63690
Adult Income,5.0,capital-gain,9,4,100,0.025545059042597098,36940
Adult Income,5.0,age,0,5,10,0.0003137487096810031,8208
Adult Income,5.0,age,0,5,20,0.000485036707321162,55261
