dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,1.0,relationship,6,0,20,6.144369143509355e-07,4859
Adult Income,1.0,race,7,0,20,1.0924318912265396e-05,36511
Adult Income,1.0,sex,8,0,20,9.748203996590113e-09,63651
Adult Income,1.0,capital-gain,9,0,20,0.1462798803019487,10549
Adult Income,1.0,capital-loss,10,0,20,0.004735616648932733,51006
Adult Income,1.0,hours-per-week,11,0,20,6.324337895059136e-05,62910
Adult Income,1.0,native-country,12,0,20,6.651166850842829,76398
Adult Income,1.0,age,0,1,20,0.00011510788143138293,92715
Adult Income,1.0,workclass,1,1,20,6.675849469053421e-06,40982
Adult Income,1.0,education,2,1,20,0.00018711816109993358,44037
Adult Income,1.0,education-num,3,1,20,4.737659194920275e-05,47421
Adult Income,1.0,marital-status,4,1,20,9.386402561314175e-06,95459
Adult Income,1.0,occupation,5,1,20,3.506958069057926e-05,19575
Adult Income,1.0,relationship,6,1,20,4.322435200627446e-06,49989
Adult Income,1.0,race,7,1,20,3.1593645626814815e-05,4983
Adult Income,1.0,sex,8,1,20,7.808631953983982e-14,42522
Adult Income,1.0,capital-gain,9,1,20,0.1074783816968401,94531
Adult Income,1.0,capital-loss,10,1,20,0.006658071392066561,62021
Adult Income,1.0,hours-per-week,11,1,20,0.0005226723095531922,34961
Adult Income,1.0,native-country,12,1,20,0.06640399912427757,99509
Adult Income,1.0,age,0,2,20,7.989312553858185e-05,60375
Adult Income,1.0,workclass,1,2,20,2.6999356381826676e-07,94894
Adult Income,1.0,education,2,2,20,0.00023592861871095036,1633
Adult Income,1.0,education-num,3,2,20,6.76288699089271e-05,46004
Adult Income,1.0,marital-status,4,2,20,2.436693807500736e-06,83495
Adult Income,1.0,occupation,5,2,20,4.395354045135248e-05,75772
Adult Income,1.0,relationship,6,2,20,2.130196751118258e-06,40749
Adult Income,1.0,race,7,2,20,1.0559732314902354e-05,49742
Adult Income,1.0,sex,8,2,20,6.821529605885912e-12,42024
Adult Income,1.0,capital-gain,9,2,20,0.04088450979429312,52931
Adult Income,1.0,capital-loss,10,2,20,0.009581754342556847,23024
Adult Income,1.0,hours-per-week,11,2,20,0.00011091405216301042,78578
Adult Income,1.0,native-country,12,2,20,42.06464416636227,7770
Adult Income,1.0,age,0,3,20,0.0002418149262856737,41465
Adult Income,1.0,workclass,1,3,20,1.0174910877072084e-05,28186
Adult Income,1.0,education,2,3,20,3.364528285158578e-05,73448
Adult Income,1.0,education-num,3,3,20,4.883615730783049e-05,74929
Adult Income,1.0,marital-status,4,3,20,1.8301675298632624e-06,71114
Adult Income,1.0,occupation,5,3,20,1.763287522804186e-05,92446
Adult Income,1.0,relationship,6,3,20,3.5781985020926123e-07,93205
Adult Income,1.0,race,7,3,20,3.999040095527844e-05,18464
Adult Income,1.0,sex,8,3,20,1.222468962714347e-07,11493
Adult Income,1.0,capital-gain,9,3,20,0.0934530873868985,13236
Adult Income,1.0,capital-loss,10,3,20,0.005813896786755102,72901
Adult Income,1.0,hours-per-week,11,3,20,8.680978199832294e-05,97032
Adult Income,1.0,native-country,12,3,20,0.06965087660925331,92742
Adult Income,1.0,age,0,4,20,0.00012988035073528676,66824
Adult Income,1.0,workclass,1,4,20,1.2552515550056681e-06,96792
Adult Income,1.0,education,2,4,20,0.00015208427633289215,87126
Adult Income,1.0,education-num,3,4,20,4.591178277427212e-05,1470
Adult Income,1.0,marital-status,4,4,20,8.664409957531128e-07,11923
Adult Income,1.0,occupation,5,4,20,3.293833960617533e-06,86364
Adult Income,1.0,relationship,6,4,20,1.708364474348848e-07,8235
Adult Income,1.0,race,7,4,20,1.5412369378100125e-06,98119
Adult Income,1.0,sex,8,4,20,8.437745844727035e-09,82737
Adult Income,1.0,capital-gain,9,4,20,0.06362669946862202,95721
Adult Income,1.0,capital-loss,10,4,20,0.009564542202293686,36032
Adult Income,1.0,hours-per-week,11,4,20,4.0302600731287145e-05,14876
Adult Income,1.0,native-country,12,4,20,0.09637515304605916,51686
