dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,2.0,relationship,6,0,20,2.380949701841475e-08,6103
Adult Income,2.0,race,7,0,20,6.891279631778386e-09,56047
Adult Income,2.0,sex,8,0,20,1.7815749009125155e-09,45465
Adult Income,2.0,capital-gain,9,0,20,0.0022402705228903017,28842
Adult Income,2.0,capital-loss,10,0,20,0.0006915748754185302,45244
Adult Income,2.0,hours-per-week,11,0,20,1.3474637086182083e-05,41289
Adult Income,2.0,native-country,12,0,20,1.528221868991415e-06,49182
Adult Income,2.0,age,0,1,20,3.445383168821914e-05,81812
Adult Income,2.0,workclass,1,1,20,1.6170650310522487e-07,82549
Adult Income,2.0,education,2,1,20,1.5482707632040935e-07,62650
Adult Income,2.0,education-num,3,1,20,0.00020692683123300437,71028
Adult Income,2.0,marital-status,4,1,20,4.832211944135006e-08,95907
Adult Income,2.0,occupation,5,1,20,4.0808562525229134e-08,63690
Adult Income,2.0,relationship,6,1,20,1.677155678687098e-08,36940
Adult Income,2.0,race,7,1,20,1.1379946630791608e-08,8208
Adult Income,2.0,sex,8,1,20,1.5212281536521343e-09,55261
Adult Income,2.0,capital-gain,9,1,20,0.0022393811300059265,23146
Adult Income,2.0,capital-loss,10,1,20,0.000695192079473599,59392
Adult Income,2.0,hours-per-week,11,1,20,1.3369984390331473e-05,2570
Adult Income,2.0,native-country,12,1,20,1.098364246314957e-06,84829
Adult Income,2.0,age,0,2,20,3.556929327804309e-05,94456
Adult Income,2.0,workclass,1,2,20,2.1798351469436066e-08,14547
Adult Income,2.0,education,2,2,20,2.3466530356668262e-07,81915
Adult Income,2.0,education-num,3,2,20,0.00020634111332093073,40651
Adult Income,2.0,marital-status,4,2,20,2.8775941283888767e-08,4168
Adult Income,2.0,occupation,5,2,20,7.192722478417569e-08,90995
Adult Income,2.0,relationship,6,2,20,2.8139622112420265e-08,94091
Adult Income,2.0,race,7,2,20,1.8724611156160227e-08,4306
Adult Income,2.0,sex,8,2,20,4.418966295416346e-09,59336
Adult Income,2.0,capital-gain,9,2,20,0.0022548518315416454,82270
Adult Income,2.0,capital-loss,10,2,20,0.0006963605188504265,78985
Adult Income,2.0,hours-per-week,11,2,20,1.3602990591385411e-05,41538
Adult Income,2.0,native-country,12,2,20,9.066229235513037e-07,85991
Adult Income,2.0,age,0,3,20,3.654107351034763e-05,82980
Adult Income,2.0,workclass,1,3,20,5.945266640744886e-08,11336
Adult Income,2.0,education,2,3,20,1.1909395137390742e-07,995
Adult Income,2.0,education-num,3,3,20,0.00019951510839473404,10222
Adult Income,2.0,marital-status,4,3,20,4.0701992429260886e-08,36504
Adult Income,2.0,occupation,5,3,20,1.0391603428737065e-07,10968
Adult Income,2.0,relationship,6,3,20,3.2118331144924306e-08,7863
Adult Income,2.0,race,7,3,20,6.971537790880095e-09,25875
Adult Income,2.0,sex,8,3,20,2.9777957685456744e-09,65261
Adult Income,2.0,capital-gain,9,3,20,0.002230083664353146,52417
Adult Income,2.0,capital-loss,10,3,20,0.0006955542501122209,27384
Adult Income,2.0,hours-per-week,11,3,20,1.3497154030145214e-05,95046
Adult Income,2.0,native-country,12,3,20,1.792890675050778e-06,70265
Adult Income,2.0,age,0,4,20,3.72998405830218e-05,63441
Adult Income,2.0,workclass,1,4,20,5.845752318822556e-08,94380
Adult Income,2.0,education,2,4,20,8.48199827594092e-08,78554
Adult Income,2.0,education-num,3,4,20,0.00020664206300427968,12681
Adult Income,2.0,marital-status,4,4,20,1.768294306071735e-08,3695
Adult Income,2.0,occupation,5,4,20,1.1961944357040414e-07,86477
Adult Income,2.0,relationship,6,4,20,3.209811712715629e-08,40784
Adult Income,2.0,race,7,4,20,1.2806605435108632e-08,5946
Adult Income,2.0,sex,8,4,20,1.6931839454472654e-10,47656
Adult Income,2.0,capital-gain,9,4,20,0.0022570148011940945,38077
Adult Income,2.0,capital-loss,10,4,20,0.0006993910217840329,43109
Adult Income,2.0,hours-per-week,11,4,20,1.3784610653623029e-05,42977
Adult Income,2.0,native-country,12,4,20,9.683009339492355e-07,31414
Adult Income,2.0,age,0,5,20,3.439528271668936e-05,48884
Adult Income,2.0,workclass,1,5,20,1.7344157040162683e-08,49153
Adult Income,2.0,education,2,5,20,1.4172216377202359e-07,97646
Adult Income,2.0,education-num,3,5,20,0.0002047535777735032,69273
Adult Income,2.0,marital-status,4,5,20,7.575089474860309e-08,77569
Adult Income,2.0,occupation,5,5,20,5.420213699850033e-08,803
Adult Income,2.0,relationship,6,5,20,7.277536518677855e-09,30885
Adult Income,2.0,race,7,5,20,8.535498277234707e-09,98370
Adult Income,2.0,sex,8,5,20,1.4348037842017164e-09,26983
Adult Income,2.0,capital-gain,9,5,20,0.0022482541359423007,50996
