dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,1.0,age,0,7,20,3.8178755158180846e-05,36511
Adult Income,1.0,age,0,7,50,3.093384377087674e-05,63651
Adult Income,1.0,age,0,7,100,0.00010354150885814433,10549
Adult Income,1.0,capital-gain,9,7,10,0.0022832753800210285,51006
Adult Income,1.0,capital-gain,9,7,20,0.0022461021888129104,62910
Adult Income,1.0,capital-gain,9,7,50,0.0002433608906950334,76398
Adult Income,1.0,capital-gain,9,7,100,0.0004234519148885993,92715
Adult Income,1.0,age,0,8,10,7.866480273138954e-05,40982
Adult Income,1.0,age,0,8,20,3.465141836895284e-05,44037
Adult Income,1.0,age,0,8,50,3.8938851498312797e-05,47421
Adult Income,1.0,age,0,8,100,6.0303721768863543e-05,95459
Adult Income,1.0,capital-gain,9,8,10,0.002279733213105131,19575
Adult Income,1.0,capital-gain,9,8,20,0.002286041412178388,49989
Adult Income,1.0,capital-gain,9,8,50,0.00023849086139948907,4983
Adult Income,1.0,capital-gain,9,8,100,0.0003683293116433012,42522
Adult Income,1.0,age,0,9,10,7.846366045643838e-05,94531
Adult Income,1.0,age,0,9,20,3.324394228013021e-05,62021
Adult Income,1.0,age,0,9,50,2.956860697133569e-05,34961
Adult Income,1.0,age,0,9,100,8.513129657434398e-05,99509
Adult Income,1.0,capital-gain,9,9,10,0.0022873969930624007,60375
Adult Income,1.0,capital-gain,9,9,20,0.0022479357789605033,94894
Adult Income,1.0,capital-gain,9,9,50,0.00024338294207578608,1633
Adult Income,1.0,capital-gain,9,9,100,0.0003965153071447942,46004
Adult Income,2.0,age,0,0,10,8.158842521942643e-05,83495
Adult Income,2.0,age,0,0,20,3.674893757624817e-05,75772
Adult Income,2.0,age,0,0,50,2.830451505524666e-05,40749
Adult Income,2.0,age,0,0,100,1.9385795659635584e-05,49742
Adult Income,2.0,capital-gain,9,0,10,0.0022927640882165834,42024
Adult Income,2.0,capital-gain,9,0,20,0.0022537768211044595,52931
Adult Income,2.0,capital-gain,9,0,50,0.00022310834658713707,23024
Adult Income,2.0,capital-gain,9,0,100,0.0003139602944730959,78578
Adult Income,2.0,age,0,1,10,8.026645478927634e-05,7770
Adult Income,2.0,age,0,1,20,3.595831706400157e-05,41465
Adult Income,2.0,age,0,1,50,2.495311995516627e-05,28186
Adult Income,2.0,age,0,1,100,3.587305553214755e-05,73448
Adult Income,2.0,capital-gain,9,1,10,0.002280713556717084,74929
Adult Income,2.0,capital-gain,9,1,20,0.0022548635698445177,71114
Adult Income,2.0,capital-gain,9,1,50,0.00022457181288957124,92446
Adult Income,2.0,capital-gain,9,1,100,0.0003209888135031265,93205
Adult Income,2.0,age,0,2,10,8.173741165792368e-05,18464
Adult Income,2.0,age,0,2,20,3.5745436663822265e-05,11493
Adult Income,2.0,age,0,2,50,2.0193446090683274e-05,13236
Adult Income,2.0,age,0,2,100,3.421918114663446e-05,72901
Adult Income,2.0,capital-gain,9,2,10,0.002280104318299574,97032
Adult Income,2.0,capital-gain,9,2,20,0.0022339116791922266,92742
Adult Income,2.0,capital-gain,9,2,50,0.0002266145109963877,66824
Adult Income,2.0,capital-gain,9,2,100,0.00033282759103151963,96792
Adult Income,2.0,age,0,3,10,7.882520431754771e-05,87126
Adult Income,2.0,age,0,3,20,4.00842165711523e-05,1470
Adult Income,2.0,age,0,3,50,2.3290736340158148e-05,11923
Adult Income,2.0,age,0,3,100,3.337516550878503e-05,86364
Adult Income,2.0,capital-gain,9,3,10,0.0022838121288239824,8235
Adult Income,2.0,capital-gain,9,3,20,0.002255782471777311,98119
Adult Income,2.0,capital-gain,9,3,50,0.00022730691135618646,82737
Adult Income,2.0,capital-gain,9,3,100,0.0003314276549872248,95721
Adult Income,2.0,age,0,4,10,7.990905015412523e-05,36032
Adult Income,2.0,age,0,4,20,3.6524472818936684e-05,14876
Adult Income,2.0,age,0,4,50,2.2437116227200447e-05,51686
Adult Income,2.0,age,0,4,100,3.1822336380979055e-05,97262
Adult Income,2.0,capital-gain,9,4,10,0.0022845746277949256,36722
Adult Income,2.0,capital-gain,9,4,20,0.002256599344801103,88993
Adult Income,2.0,capital-gain,9,4,50,0.00022612452409494582,38383
Adult Income,2.0,capital-gain,9,4,100,0.00032623404641838325,82237
Adult Income,2.0,age,0,5,10,8.273320965410885e-05,22957
Adult Income,2.0,age,0,5,20,3.620751036963333e-05,47998
Adult Income,2.0,age,0,5,50,1.822166681529435e-05,32684
Adult Income,2.0,age,0,5,100,2.5513362234536784e-05,23237
Adult Income,2.0,capital-gain,9,5,10,0.0022799142895587746,89268
Adult Income,2.0,capital-gain,9,5,20,0.0022337514529131505,80188
Adult Income,2.0,capital-gain,9,5,50,0.0002247341414136554,13965
Adult Income,2.0,capital-gain,9,5,100,0.00031589965439895497,92353
Adult Income,2.0,age,0,6,10,7.69401684172724e-05,97097
Adult Income,2.0,age,0,6,20,3.269186946261086e-05,26613
Adult Income,2.0,age,0,6,50,2.149039572252537e-05,42642
Adult Income,2.0,age,0,6,100,3.776767510369129e-05,53893
Adult Income,2.0,capital-gain,9,6,10,0.002283621227205759,65709
Adult Income,2.0,capital-gain,9,6,20,0.0022415633407953718,44275
Adult Income,2.0,capital-gain,9,6,50,0.00022559885527770205,14875
Adult Income,2.0,capital-gain,9,6,100,0.0003081296512649241,93101
Adult Income,2.0,age,0,7,10,7.789503397540284e-05,69202
Adult Income,2.0,age,0,7,20,4.100039002657672e-05,4051
Adult Income,2.0,age,0,7,50,2.7236094162848625e-05,81430
Adult Income,2.0,age,0,7,100,3.4762914555862265e-05,73200
Adult Income,2.0,capital-gain,9,7,10,0.0022822031094610726,18327
Adult Income,2.0,capital-gain,9,7,20,0.0022465352055252453,61437
Adult Income,2.0,capital-gain,9,7,50,0.00022366899879746894,50167
Adult Income,2.0,capital-gain,9,7,100,0.00032875902659282346,2836
Adult Income,2.0,age,0,8,10,7.888239840523486e-05,92739
Adult Income,2.0,age,0,8,20,3.619934298688155e-05,71921
Adult Income,2.0,age,0,8,50,2.0989211838751776e-05,31021
Adult Income,2.0,age,0,8,100,3.258429904149865e-05,1599
Adult Income,2.0,capital-gain,9,8,10,0.0022732035972388826,9127
Adult Income,2.0,capital-gain,9,8,20,0.002243040627259965,75795
Adult Income,2.0,capital-gain,9,8,50,0.00022147974327651535,14933
Adult Income,2.0,capital-gain,9,8,100,0.0003032524337766143,51275
Adult Income,2.0,age,0,9,10,7.866634931504185e-05,89870
Adult Income,2.0,age,0,9,20,3.7348825120216966e-05,92910
Adult Income,2.0,age,0,9,50,3.0311599522652553e-05,26792
Adult Income,2.0,age,0,9,100,3.356976378244013e-05,6608
Adult Income,2.0,capital-gain,9,9,10,0.0022786136594290566,49487
Adult Income,2.0,capital-gain,9,9,20,0.0022242277871435488,84131
Adult Income,2.0,capital-gain,9,9,50,0.00021818954685399057,62465
Adult Income,2.0,capital-gain,9,9,100,0.00032076630520885363,6669
Adult Income,5.0,age,0,0,10,7.811331188502123e-05,65017
Adult Income,5.0,age,0,0,20,3.576475385760618e-05,34430
